# Time-averaged data for fix OUT2
# TimeStep v_vT v_rho v_ent
2373000 347.21 7.28667 -4.94099
2374000 346.971 7.28806 -4.93953
2375000 342.316 7.28715 -4.94151
2376000 345.377 7.28668 -4.94308
2377000 342.638 7.28727 -4.94288
2378000 340.804 7.28771 -4.9438
2379000 342.518 7.28825 -4.94313
2380000 338.471 7.2856 -4.94981
2381000 338.468 7.29015 -4.94076
2382000 337.594 7.2884 -4.94504
2383000 336.303 7.28693 -4.94825
2384000 336.799 7.28902 -4.94528
2385000 334.684 7.29233 -4.94081
2386000 335.803 7.29046 -4.94463
2387000 332.608 7.28876 -4.94861
2388000 332.64 7.29023 -4.94577
2389000 330.201 7.2924 -4.94318
2390000 330.99 7.29136 -4.94471
2391000 329.425 7.29252 -4.9441
2392000 328.179 7.29142 -4.94674
2393000 326.823 7.28772 -4.95388
2394000 326.242 7.28898 -4.9531
2395000 325.291 7.29189 -4.94671
2396000 324.322 7.29243 -4.94685
2397000 323.666 7.29274 -4.94796
2398000 320.871 7.29184 -4.95054
2399000 322.686 7.29163 -4.95169
2400000 320.77 7.2928 -4.9498
2401000 318.741 7.2933 -4.94957
2402000 319.302 7.29064 -4.95398
2403000 315.829 7.29141 -4.95366
2404000 317.244 7.29276 -4.95147
2405000 314.423 7.29333 -4.95155
2406000 315.577 7.2939 -4.95109
2407000 313.669 7.29402 -4.95308
2408000 312.199 7.29414 -4.95222
2409000 310.062 7.2927 -4.95541
2410000 308.37 7.29469 -4.95296
2411000 308.91 7.29789 -4.94809
2412000 307.316 7.29726 -4.95028
2413000 307.257 7.29588 -4.95238
2414000 307.212 7.29692 -4.95202
2415000 303.641 7.29641 -4.95253
2416000 304.482 7.29702 -4.95271
2417000 303.947 7.29439 -4.95784
2418000 299.676 7.29525 -4.95772
2419000 301.294 7.29644 -4.95581
2420000 298.561 7.29651 -4.95616
